,ID_Func,Perfil,Idade,Atrito,Departamento,Grau Instrução,Especialidade,Satisfação Ambiente,Gênero,Envolvimento,Cargo,Satisfação Trabalho,Estado Civil,Renda,Relacionamento,Balanço Vida-Profissão,Análise para RH
485,485,Perfil 2,27,Não,P & D,Mestrado,Médico,Baixa,Feminino,Médio,Pesquisa_Cientifica,Alta,Divorciado,2187,Alto,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
486,486,Perfil 3,37,Não,Vendas,Pos_Graduado,Marketing,Muito Alta,Masculino,Alto,Executivo_Vendas,Alta,Casado,9602,Alto,Média,Colaboradores muito bem comprometidos com a empresa
487,487,Perfil 3,20,Não,P & D,Pos_Graduado,Biologia,Muito Alta,Feminino,Médio,Pesquisa_Cientifica,Média,Solteiro,2836,Muito Alto,Muito Alta,Colaboradores muito bem comprometidos com a empresa
488,488,Perfil 3,42,Não,P & D,Mestrado,Biologia,Alta,Feminino,Alto,Repres_Saúde,Muito Alta,Casado,4089,Médio,Alta,Colaboradores muito bem comprometidos com a empresa
489,489,Perfil 2,43,Não,P & D,Mestrado,Outros,Média,Masculino,Médio,Diretor_Pesquisa,Muito Alta,Divorciado,16627,Alto,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
490,490,Perfil 1,38,Não,P & D,Ensino_Mèdio,Biologia,Alta,Feminino,Alto,Pesquisa_Cientifica,Baixa,Solteiro,2619,Muito Alto,Média,Colaboradores com baixa satisfação com o trabalho
491,491,Perfil 3,43,Não,P & D,Doutorado,Médico,Muito Alta,Masculino,Alto,Tecnico_Lab,Alta,Divorciado,5679,Médio,Alta,Colaboradores muito bem comprometidos com a empresa
492,492,Perfil 2,48,Não,P & D,Mestrado,Biologia,Muito Alta,Feminino,Médio,Gerente,Baixa,Casado,15402,Baixo,Baixa,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
493,493,Perfil 2,44,Não,RH,Mestrado,Biologia,Baixa,Feminino,Médio,Human Resources,Alta,Solteiro,5985,Médio,Muito Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
494,494,Perfil 3,34,Não,Vendas,Pos_Graduado,Tech,Alta,Feminino,Alto,Repres_Vendas,Alta,Divorciado,2579,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
495,495,Perfil 1,27,Sim,Vendas,Ensino_Mèdio,Marketing,Alta,Masculino,Alto,Repres_Vendas,Baixa,Divorciado,3041,Médio,Alta,Colaboradores com baixa satisfação com o trabalho
496,496,Perfil 3,21,Não,Vendas,Ensino_Mèdio,Tech,Alta,Masculino,Alto,Repres_Vendas,Alta,Solteiro,3447,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
497,497,Perfil 3,44,Não,P & D,Mestrado,Outros,Muito Alta,Masculino,Alto,Gerente,Muito Alta,Casado,19513,Baixo,Muito Alta,Colaboradores muito bem comprometidos com a empresa
498,498,Perfil 3,22,Não,P & D,Ensino_Mèdio,Médico,Baixa,Masculino,Alto,Pesquisa_Cientifica,Alta,Casado,2773,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
499,499,Perfil 3,33,Não,Vendas,Mestrado,Marketing,Alta,Masculino,Alto,Executivo_Vendas,Alta,Divorciado,7104,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
500,500,Perfil 3,32,Não,P & D,Mestrado,Biologia,Baixa,Feminino,Alto,Pesquisa_Cientifica,Muito Alta,Casado,6322,Muito Alto,Média,Colaboradores muito bem comprometidos com a empresa
501,501,Perfil 3,30,Não,P & D,Pos_Graduado,Médico,Alta,Feminino,Alto,Pesquisa_Cientifica,Alta,Divorciado,2083,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
502,502,Perfil 1,53,Não,Vendas,Ensino_Mèdio,Médico,Muito Alta,Feminino,Alto,Executivo_Vendas,Baixa,Solteiro,8381,Muito Alto,Muito Alta,Colaboradores com baixa satisfação com o trabalho
503,503,Perfil 3,34,Não,P & D,Doutorado,Biologia,Média,Masculino,Alto,Pesquisa_Cientifica,Muito Alta,Casado,2691,Muito Alto,Média,Colaboradores muito bem comprometidos com a empresa
504,504,Perfil 1,45,Sim,Vendas,Mestrado,Biologia,Baixa,Feminino,Alto,Executivo_Vendas,Baixa,Casado,4286,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
505,505,Perfil 3,26,Não,P & D,Pos_Graduado,Biologia,Alta,Feminino,Alto,Tecnico_Lab,Muito Alta,Casado,2659,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
506,506,Perfil 3,37,Não,P & D,Pos_Graduado,Outros,Alta,Masculino,Alto,Diretor_Manufatura,Alta,Casado,9434,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
507,507,Perfil 2,29,Não,Vendas,Faculdade,Médico,Média,Feminino,Alto,Executivo_Vendas,Alta,Casado,5561,Baixo,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
508,508,Perfil 2,35,Não,P & D,Mestrado,Biologia,Média,Masculino,Baixo,Pesquisa_Cientifica,Muito Alta,Solteiro,6646,Médio,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
509,509,Perfil 3,33,Não,P & D,Pos_Graduado,Biologia,Alta,Masculino,Alto,Repres_Saúde,Muito Alta,Divorciado,7725,Alto,Baixa,Colaboradores muito bem comprometidos com a empresa
510,510,Perfil 1,54,Não,RH,Mestrado,Médico,Alta,Masculino,Alto,Human Resources,Média,Casado,10725,Alto,Muito Alta,Colaboradores com baixa satisfação com o trabalho
511,511,Perfil 2,36,Não,P & D,Faculdade,Médico,Média,Masculino,Médio,Diretor_Manufatura,Média,Divorciado,8847,Alto,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
512,512,Perfil 3,27,Não,P & D,Mestrado,Médico,Baixa,Masculino,Médio,Pesquisa_Cientifica,Muito Alta,Solteiro,2045,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
513,513,Perfil 3,20,Sim,P & D,Ensino_Mèdio,Médico,Muito Alta,Masculino,Alto,Pesquisa_Cientifica,Alta,Solteiro,1009,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
514,514,Perfil 2,33,Sim,P & D,Pos_Graduado,Biologia,Baixa,Masculino,Alto,Pesquisa_Cientifica,Baixa,Solteiro,3348,Baixo,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
515,515,Perfil 3,35,Não,P & D,Pos_Graduado,Biologia,Alta,Masculino,Médio,Tecnico_Lab,Alta,Casado,1281,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
516,516,Perfil 1,23,Não,P & D,Pos_Graduado,Médico,Baixa,Masculino,Muito Alto,Pesquisa_Cientifica,Baixa,Casado,2819,Baixo,Muito Alta,Colaboradores com baixa satisfação com o trabalho
517,517,Perfil 3,25,Não,Vendas,Pos_Graduado,Biologia,Muito Alta,Masculino,Muito Alto,Executivo_Vendas,Média,Casado,4851,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
518,518,Perfil 3,38,Não,Vendas,Mestrado,Marketing,Muito Alta,Feminino,Médio,Executivo_Vendas,Muito Alta,Solteiro,4028,Baixo,Alta,Colaboradores muito bem comprometidos com a empresa
519,519,Perfil 3,29,Não,P & D,Mestrado,Biologia,Média,Masculino,Baixo,Pesquisa_Cientifica,Muito Alta,Divorciado,2720,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
520,520,Perfil 1,48,Não,Vendas,Ensino_Mèdio,Marketing,Média,Masculino,Muito Alto,Executivo_Vendas,Média,Casado,8120,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
521,521,Perfil 3,27,Não,Vendas,Ensino_Mèdio,Médico,Muito Alta,Feminino,Muito Alto,Executivo_Vendas,Muito Alta,Divorciado,4647,Médio,Alta,Colaboradores muito bem comprometidos com a empresa
522,522,Perfil 3,37,Não,P & D,Faculdade,Biologia,Muito Alta,Masculino,Muito Alto,Pesquisa_Cientifica,Muito Alta,Solteiro,4680,Baixo,Alta,Colaboradores muito bem comprometidos com a empresa
523,523,Perfil 3,50,Não,P & D,Ensino_Mèdio,Médico,Muito Alta,Masculino,Muito Alto,Tecnico_Lab,Alta,Casado,3221,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
524,524,Perfil 1,34,Não,P & D,Pos_Graduado,Médico,Muito Alta,Feminino,Médio,Repres_Saúde,Média,Solteiro,8621,Médio,Muito Alta,Colaboradores com baixa satisfação com o trabalho
525,525,Perfil 2,24,Sim,Vendas,Faculdade,Biologia,Baixa,Feminino,Alto,Executivo_Vendas,Alta,Solteiro,4577,Baixo,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
526,526,Perfil 2,39,Não,P & D,Mestrado,Tech,Muito Alta,Feminino,Médio,Repres_Saúde,Alta,Solteiro,4553,Baixo,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
527,527,Perfil 3,32,Não,Vendas,Pos_Graduado,Marketing,Muito Alta,Masculino,Alto,Executivo_Vendas,Muito Alta,Solteiro,5396,Muito Alto,Média,Colaboradores muito bem comprometidos com a empresa
528,528,Perfil 2,50,Sim,Vendas,Faculdade,Tech,Média,Masculino,Alto,Executivo_Vendas,Alta,Casado,6796,Baixo,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
529,529,Perfil 3,38,Não,P & D,Mestrado,Biologia,Média,Feminino,Muito Alto,Repres_Saúde,Muito Alta,Solteiro,7625,Alto,Média,Colaboradores muito bem comprometidos com a empresa
530,530,Perfil 1,27,Não,P & D,Faculdade,Biologia,Alta,Feminino,Alto,Diretor_Manufatura,Baixa,Casado,7412,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
531,531,Perfil 3,32,Não,P & D,Faculdade,Biologia,Alta,Feminino,Alto,Diretor_Pesquisa,Muito Alta,Solteiro,11159,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
532,532,Perfil 1,47,Não,Vendas,Mestrado,Marketing,Muito Alta,Masculino,Alto,Executivo_Vendas,Baixa,Solteiro,4960,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
533,533,Perfil 1,40,Não,Vendas,Mestrado,Biologia,Muito Alta,Masculino,Médio,Executivo_Vendas,Baixa,Casado,10475,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
534,534,Perfil 3,53,Não,P & D,Pos_Graduado,Biologia,Alta,Masculino,Muito Alto,Diretor_Pesquisa,Alta,Casado,14814,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
535,535,Perfil 2,41,Não,RH,Mestrado,Recursos_Humanos,Média,Masculino,Médio,Gerente,Muito Alta,Divorciado,19141,Médio,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
536,536,Perfil 1,60,Não,Vendas,Mestrado,Marketing,Baixa,Masculino,Alto,Executivo_Vendas,Baixa,Solteiro,5405,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
537,537,Perfil 1,27,Não,P & D,Faculdade,Biologia,Muito Alta,Masculino,Alto,Diretor_Manufatura,Baixa,Divorciado,8793,Alto,Média,Colaboradores com baixa satisfação com o trabalho
538,538,Perfil 3,41,Não,RH,Pos_Graduado,Recursos_Humanos,Muito Alta,Masculino,Médio,Gerente,Alta,Casado,19189,Médio,Alta,Colaboradores muito bem comprometidos com a empresa
539,539,Perfil 3,50,Não,Vendas,Mestrado,Marketing,Muito Alta,Masculino,Alto,Repres_Vendas,Média,Casado,3875,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
540,540,Perfil 2,28,Sim,P & D,Faculdade,Biologia,Baixa,Feminino,Baixo,Pesquisa_Cientifica,Média,Solteiro,2216,Muito Alto,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
541,541,Perfil 2,36,Não,P & D,Pos_Graduado,Biologia,Baixa,Feminino,Muito Alto,Diretor_Pesquisa,Baixa,Casado,11713,Baixo,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
542,542,Perfil 3,38,Não,P & D,Pos_Graduado,Biologia,Alta,Feminino,Alto,Diretor_Manufatura,Alta,Solteiro,7861,Muito Alto,Muito Alta,Colaboradores muito bem comprometidos com a empresa
543,543,Perfil 2,44,Não,P & D,Pos_Graduado,Médico,Baixa,Masculino,Baixo,Tecnico_Lab,Alta,Solteiro,3708,Alto,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
544,544,Perfil 3,47,Não,Vendas,Pos_Graduado,Médico,Muito Alta,Feminino,Alto,Executivo_Vendas,Alta,Divorciado,13770,Muito Alto,Média,Colaboradores muito bem comprometidos com a empresa
545,545,Perfil 3,30,Não,Vendas,Doutorado,Marketing,Alta,Masculino,Alto,Executivo_Vendas,Muito Alta,Divorciado,5304,Muito Alto,Média,Colaboradores muito bem comprometidos com a empresa
546,546,Perfil 3,29,Não,Vendas,Pos_Graduado,Biologia,Alta,Masculino,Alto,Repres_Vendas,Alta,Solteiro,2642,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
547,547,Perfil 3,42,Sim,P & D,Pos_Graduado,Médico,Alta,Masculino,Muito Alto,Pesquisa_Cientifica,Alta,Divorciado,2759,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
548,548,Perfil 3,43,Não,Vendas,Pos_Graduado,Biologia,Muito Alta,Masculino,Médio,Executivo_Vendas,Muito Alta,Casado,6804,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
549,549,Perfil 3,34,Não,P & D,Faculdade,Médico,Média,Feminino,Alto,Repres_Saúde,Alta,Solteiro,6142,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
550,550,Perfil 1,23,Não,P & D,Ensino_Mèdio,Médico,Média,Masculino,Alto,Tecnico_Lab,Baixa,Casado,2500,Muito Alto,Muito Alta,Colaboradores com baixa satisfação com o trabalho
551,551,Perfil 1,39,Não,RH,Pos_Graduado,Recursos_Humanos,Alta,Feminino,Muito Alto,Human Resources,Média,Casado,6389,Alto,Baixa,Colaboradores com baixa satisfação com o trabalho
552,552,Perfil 3,56,Não,P & D,Pos_Graduado,Médico,Alta,Masculino,Alto,Repres_Saúde,Muito Alta,Casado,11103,Alto,Média,Colaboradores muito bem comprometidos com a empresa
553,553,Perfil 3,40,Não,P & D,Ensino_Mèdio,Médico,Muito Alta,Feminino,Médio,Pesquisa_Cientifica,Muito Alta,Solteiro,2342,Muito Alto,Média,Colaboradores muito bem comprometidos com a empresa
554,554,Perfil 2,27,Não,P & D,Pos_Graduado,Médico,Muito Alta,Feminino,Médio,Repres_Saúde,Baixa,Solteiro,6811,Baixo,Baixa,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
555,555,Perfil 3,29,Não,Vendas,Pos_Graduado,Marketing,Muito Alta,Masculino,Alto,Repres_Vendas,Média,Divorciado,2297,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
556,556,Perfil 3,53,Não,P & D,Pos_Graduado,Biologia,Muito Alta,Masculino,Alto,Tecnico_Lab,Muito Alta,Solteiro,2450,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
557,557,Perfil 1,35,Não,P & D,Mestrado,Biologia,Muito Alta,Feminino,Alto,Repres_Saúde,Baixa,Divorciado,5093,Baixo,Muito Alta,Colaboradores com baixa satisfação com o trabalho
558,558,Perfil 3,32,Não,P & D,Mestrado,Biologia,Baixa,Masculino,Alto,Tecnico_Lab,Muito Alta,Casado,5309,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
559,559,Perfil 2,38,Não,P & D,Doutorado,Médico,Muito Alta,Masculino,Alto,Pesquisa_Cientifica,Alta,Casado,3057,Médio,Baixa,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
560,560,Perfil 1,34,Não,P & D,Doutorado,Biologia,Média,Feminino,Alto,Diretor_Manufatura,Baixa,Divorciado,5121,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
561,561,Perfil 1,52,Não,Vendas,Mestrado,Marketing,Alta,Masculino,Médio,Gerente,Baixa,Casado,16856,Baixo,Muito Alta,Colaboradores com baixa satisfação com o trabalho
562,562,Perfil 3,33,Sim,P & D,Mestrado,Outros,Muito Alta,Masculino,Alto,Pesquisa_Cientifica,Muito Alta,Solteiro,2686,Alto,Média,Colaboradores muito bem comprometidos com a empresa
563,563,Perfil 3,25,Não,Vendas,Ensino_Mèdio,Médico,Alta,Feminino,Alto,Executivo_Vendas,Muito Alta,Solteiro,6180,Médio,Média,Colaboradores muito bem comprometidos com a empresa
564,564,Perfil 2,45,Não,Vendas,Faculdade,Tech,Média,Masculino,Baixo,Repres_Vendas,Alta,Solteiro,6632,Baixo,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
565,565,Perfil 3,23,Não,P & D,Ensino_Mèdio,Médico,Baixa,Masculino,Muito Alto,Pesquisa_Cientifica,Alta,Solteiro,3505,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
566,566,Perfil 3,47,Sim,Vendas,Faculdade,Biologia,Média,Feminino,Muito Alto,Executivo_Vendas,Alta,Solteiro,6397,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
567,567,Perfil 3,34,Não,Vendas,Pos_Graduado,Outros,Muito Alta,Masculino,Alto,Executivo_Vendas,Muito Alta,Solteiro,6274,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
568,568,Perfil 1,55,Sim,P & D,Pos_Graduado,Médico,Muito Alta,Masculino,Alto,Gerente,Baixa,Casado,19859,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
569,569,Perfil 2,36,Não,Vendas,Mestrado,Biologia,Baixa,Masculino,Médio,Executivo_Vendas,Baixa,Solteiro,7587,Médio,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
570,570,Perfil 3,52,Não,P & D,Mestrado,Médico,Muito Alta,Masculino,Alto,Pesquisa_Cientifica,Muito Alta,Casado,4258,Baixo,Alta,Colaboradores muito bem comprometidos com a empresa
571,571,Perfil 2,26,Não,P & D,Faculdade,Biologia,Baixa,Feminino,Baixo,Tecnico_Lab,Muito Alta,Divorciado,4364,Baixo,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
572,572,Perfil 2,29,Não,P & D,Pos_Graduado,Médico,Média,Feminino,Alto,Repres_Saúde,Alta,Casado,4335,Baixo,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
573,573,Perfil 1,26,Sim,Vendas,Pos_Graduado,Tech,Muito Alta,Masculino,Médio,Executivo_Vendas,Baixa,Solteiro,5326,Alto,Média,Colaboradores com baixa satisfação com o trabalho
574,574,Perfil 3,34,Não,P & D,Mestrado,Biologia,Média,Feminino,Muito Alto,Pesquisa_Cientifica,Muito Alta,Solteiro,3280,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
575,575,Perfil 1,54,Não,P & D,Mestrado,Médico,Muito Alta,Feminino,Alto,Diretor_Manufatura,Baixa,Divorciado,5485,Médio,Alta,Colaboradores com baixa satisfação com o trabalho
576,576,Perfil 3,27,Não,Vendas,Ensino_Mèdio,Marketing,Alta,Masculino,Alto,Executivo_Vendas,Muito Alta,Casado,4342,Médio,Alta,Colaboradores muito bem comprometidos com a empresa
577,577,Perfil 1,37,Não,P & D,Ensino_Mèdio,Biologia,Muito Alta,Feminino,Alto,Pesquisa_Cientifica,Baixa,Divorciado,2782,Médio,Média,Colaboradores com baixa satisfação com o trabalho
578,578,Perfil 1,38,Não,P & D,Mestrado,Biologia,Baixa,Feminino,Muito Alto,Diretor_Manufatura,Baixa,Solteiro,5980,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
579,579,Perfil 1,34,Não,P & D,Mestrado,Médico,Alta,Feminino,Médio,Pesquisa_Cientifica,Baixa,Solteiro,4381,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
580,580,Perfil 2,35,Não,Vendas,Mestrado,Biologia,Baixa,Feminino,Alto,Repres_Vendas,Muito Alta,Casado,2572,Médio,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
581,581,Perfil 3,30,Não,P & D,Pos_Graduado,Biologia,Muito Alta,Masculino,Baixo,Tecnico_Lab,Alta,Casado,3833,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
582,582,Perfil 3,40,Não,P & D,Faculdade,Médico,Alta,Feminino,Muito Alto,Repres_Saúde,Média,Casado,4244,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
583,583,Perfil 1,34,Não,Vendas,Faculdade,Biologia,Alta,Feminino,Alto,Executivo_Vendas,Baixa,Casado,6500,Médio,Alta,Colaboradores com baixa satisfação com o trabalho
584,584,Perfil 2,42,Não,P & D,Pos_Graduado,Biologia,Média,Masculino,Alto,Gerente,Muito Alta,Divorciado,18430,Médio,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
585,585,Perfil 1,23,Sim,P & D,Pos_Graduado,Biologia,Alta,Masculino,Muito Alto,Tecnico_Lab,Baixa,Casado,1601,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
586,586,Perfil 1,24,Não,P & D,Pos_Graduado,Biologia,Alta,Masculino,Médio,Tecnico_Lab,Média,Divorciado,2694,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
587,587,Perfil 3,52,Não,P & D,Mestrado,Biologia,Muito Alta,Feminino,Alto,Tecnico_Lab,Alta,Casado,3149,Médio,Alta,Colaboradores muito bem comprometidos com a empresa
588,588,Perfil 3,50,Não,P & D,Pos_Graduado,Médico,Alta,Masculino,Alto,Diretor_Pesquisa,Alta,Casado,17639,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
589,589,Perfil 1,29,Sim,P & D,Faculdade,Biologia,Média,Feminino,Médio,Tecnico_Lab,Baixa,Casado,2319,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
590,590,Perfil 3,33,Não,P & D,Pos_Graduado,Médico,Alta,Masculino,Alto,Diretor_Pesquisa,Alta,Casado,11691,Muito Alto,Muito Alta,Colaboradores muito bem comprometidos com a empresa
591,591,Perfil 1,33,Sim,Vendas,Pos_Graduado,Marketing,Baixa,Feminino,Alto,Executivo_Vendas,Baixa,Solteiro,5324,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
592,592,Perfil 3,47,Não,P & D,Faculdade,Outros,Alta,Feminino,Alto,Gerente,Muito Alta,Casado,16752,Alto,Média,Colaboradores muito bem comprometidos com a empresa
593,593,Perfil 2,36,Não,P & D,Pos_Graduado,Outros,Alta,Feminino,Alto,Diretor_Manufatura,Média,Casado,5228,Baixo,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
594,594,Perfil 3,29,Não,P & D,Faculdade,Biologia,Alta,Masculino,Muito Alto,Pesquisa_Cientifica,Alta,Casado,2700,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
595,595,Perfil 3,58,Sim,P & D,Mestrado,Biologia,Muito Alta,Masculino,Alto,Diretor_Pesquisa,Média,Solteiro,19246,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
596,596,Perfil 3,35,Não,P & D,Mestrado,Biologia,Muito Alta,Feminino,Muito Alto,Pesquisa_Cientifica,Alta,Solteiro,2506,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
597,597,Perfil 3,42,Não,P & D,Faculdade,Biologia,Muito Alta,Feminino,Médio,Diretor_Manufatura,Muito Alta,Casado,6062,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
598,598,Perfil 3,28,Sim,P & D,Mestrado,Médico,Alta,Masculino,Alto,Pesquisa_Cientifica,Alta,Solteiro,4382,Muito Alto,Média,Colaboradores muito bem comprometidos com a empresa
599,599,Perfil 1,36,Não,RH,Pos_Graduado,Recursos_Humanos,Alta,Masculino,Alto,Human Resources,Média,Casado,2143,Médio,Alta,Colaboradores com baixa satisfação com o trabalho
600,600,Perfil 3,32,Não,P & D,Pos_Graduado,Biologia,Alta,Feminino,Médio,Diretor_Manufatura,Alta,Casado,6162,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
